DOI,text
10.1016/j.conbuildmat.2016.12.158,"Title:
Characterization of palm oil clinker powder for utilization in cement-based applications
Abstract:
Palm oil clinker (POC) is a waste material produced as result of using palm oil shell and mesocarp fibers as fuel to run stream turbines in palm oil mills. The current practice is to dump this waste in open land or landfill sites, which leads to environmental problems. The characterization of such waste to identify its suitability as a cement replacement materials, can ultimately lead to lower carbon footprint concrete. This paper presents the results of a study on the physical properties (particle size, specific surface, specific gravity, loss of ignition, morphology), chemical composition, organic carbon, thermal stability and mineralogical composition of palm oil clinker powder (POCP). The characterization was carried out using particle size analyzer, scanning electron microcopy (SEM), X-ray fluorescence (XRF), field emission scanning electron microcopy and energy-dispersive X-ray analysis (FESEM-EDX), thermogravimetric analysis (TGA), total organic carbon (TOC) analysis, X-ray diffraction (XRD) and Fourier transform infrared spectroscopy (FTIR) techniques. From the laboratory works conducted results are defined and compared to existing literatures in tabulated form. The results of this extensive study on POCP characterization will provide guidance on future research work on utilization of POCP as a supplementary cementitious material in concrete.
Completion: [{'material': {'mat_name': {'value': 'palm oil clinker', 'section': 'title', 'text': 'palm oil clinker'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'supplementary cementitious material'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'abstract', 'text': 'concrete'}, 'properties': None}}]"
10.1617/s11527-008-9374-x,"Title:
Workability and strength behaviour of concrete with cold-bonded fly ash aggregate
Abstract:
This paper discusses the development of empirical models for workability and compressive strength of cold-bonded fly ash aggregate concrete in terms of mixture proportioning variables such as cement content, water content and volume fraction of cold-bonded aggregate through statistically designed experiments based on Response Surface Methodology. Factor level of cement is taken from 250 to 450 kg/m3 to introduce weak as well as strong matrix phase in the concrete. Apart from water content, workability of concrete is highly influenced by main and interaction effect of volume fraction of cold-bonded aggregate in the composition. Response surface indicate that increase in cement content causes to change the predominant failure mode from mortar failure to aggregate fracture and concrete strength decreases with increase in volume fraction of aggregate at higher cement contents. The models developed have been found useful in arriving typical relationship to establish a mixture proportioning methodology for cold-bonded fly ash aggregate concrete.
Completion: [{'material': {'mat_name': {'value': 'coal fly ash', 'section': 'title', 'text': 'fly ash'}}, 'application': {'app_name': {'value': 'aggregate feedstock', 'section': 'title', 'text': 'cold-bonded fly ash aggregate'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cold-bonded fly ash aggregate', 'section': 'title', 'text': 'cold-bonded fly ash aggregate'}, 'properties': None}}]"
10.1016/s0950-0618(99)00016-1,"Title:
Corrosion protection performance of microsilica added concretes in NaCl and seawater environments
Abstract:
In a hardened concrete structure, diffusion of oxygen, carbon dioxide, aggressive ions and moisture from the concrete/environment to the concrete/rebar interfaces takes place through the pores. This results in the failure of the passivation provided by the alkalinity of the cement to the rebars. Microsilica is a mineral that improves the corrosion protection and strength of concrete by reducing the permeability of the concrete and forming more calcium silicate hydrate (CSH) which provides strength and durability to concrete. In order to study the corrosion protection behavior of microsilica in ordinary Portland cement (OPC) and sulfate resistant cement (SRC), carbon steel reinforced concrete specimens of above cements containing 10% each of densified (DMS) and undensified (UDMS) microsilica were exposed to 5% NaCl solution and seawater. Corrosion of rebars was monitored using open circuit potential (OCP) measurements. Diffusion of ions into the concrete was studied by salt ingress, salt fog and rapid chloride permeability tests. It has been noted that densified microsilica provides better corrosion protection to the rebars than the undensified one. In addition to this its protective effect with SRC is much more than with OPC. An attempt has been made to explain the mechanism of corrosion protection behavior of microsilica added concrete immersed in seawater and NaCl solution.
Completion: [{'material': {'mat_name': {'value': 'microsilica', 'section': 'title', 'text': 'microsilica'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'behavior of microsilica in ordinary Portland cement (OPC)'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concretes'}, 'properties': None}}]"
10.1016/j.cemconres.2003.11.004,"Title:
High-alumina cement production from FeNi-ERF slag, limestone and diasporic bauxite
Abstract:
In this paper the utilization of ferronickel electroreduction furnace (FeNi-ERF) slag for the production of high-alumina cement (HAC) is investigated through laboratory and pilot-scale tests. The process followed consisted of smelting reduction of slag mixtures with low-grade diasporic bauxite and limestone. In the laboratory-scale trials the main process parameters were defined, concerning raw material proportions, kinetics of the reductions and cooling rate of the product. The presence of a carbon-containing iron bath enhances FeOx reduction from the slag. Products from laboratory tests developed satisfactory compressive strengths relative to those of commercial HAC. According to the results of the laboratory tests, pilot-scale heat treatments were carried out in a 5-t electric arc furnace (EAF) and about 4 t of final mixture were produced.
Completion: [{'material': {'mat_name': {'value': 'FeNi-ERF slag', 'section': 'title', 'text': 'FeNi-ERF slag'}}, 'application': {'app_name': {'value': 'clinker feedstock', 'section': 'abstract', 'text': 'slag mixtures with low-grade diasporic bauxite and limestone'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'high-alumina cement', 'section': 'abstract', 'text': 'high-alumina cement'}, 'properties': None}}]"
10.1016/j.geothermics.2018.01.004,"Title:
Cement/rock interaction in geothermal wells. The effect of silica addition to the cement and the impact of CO2 enriched brine
Abstract:
One of the main issues associated with ongoing exploitation of the geothermal resources in New Zealand has been concerns of the durability of the cement sheath formed during downhole cementing and the impact it has on the lifetime of wells, many of which do not last as long as desirable. Research is being conducted to improve the understanding of how the current cement formulations perform in the high temperature, high CO2 concentration and low pH fluids found within New Zealand's geothermal systems where CO2 induced corrosion has been shown ().
Completion: [{'material': {'mat_name': {'value': 'silica', 'section': 'title', 'text': 'silica'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'addition to the cement'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cement', 'section': 'abstract', 'text': 'durability of the cement'}, 'properties': None}}]"
10.1016/j.conbuildmat.2015.07.048,"Title:
Contribution of acrylic fibre addition and ground granulated blast furnace slag on the properties of lightweight concrete
Abstract:
AbstractThe experimental investigation concerning the mechanical performance, drying shrinkage and residual strength upon heat exposure of acrylic fibre reinforced lightweight oil palm shell concrete (OPSC) containing ground granulated blast furnace slag (GGBS) is reported. The addition of 0.1% acrylic fibres in OPSC containing 20% GGBS was found to be the most effective in enhancing the tensile strength. The addition of acrylic fibres in OPSC was also found to reduce the 60-day drying shrinkage strains by up to 10% and improve the relative residual strength by up to 23%. Generally, the OPSC containing 20% GGBS had superior performance among the investigated hardened OPSC properties, except for the residual strength upon heat exposure, in which mixes with 70% GGBS achieved lower strength loss.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'title', 'text': 'ground granulated blast furnace slag'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'ground granulated blast furnace slag'}, 'material_preparation': {'methods': [{'value': 'grinding', 'section': 'abstract', 'text': 'ground granulated blast furnace slag'}]}, 'mix_design': {'GGBS ratio': {'value': '20%', 'section': 'abstract', 'text': '20% GGBS'}}}}, {'product': {'prod_name': {'value': 'lightweight concrete', 'section': 'title', 'text': 'lightweight concrete'}, 'properties': {'tensile strength': {'value': 'enhanced', 'section': 'abstract', 'text': 'enhancing the tensile strength'}}}}]"
10.1016/j.conbuildmat.2013.05.033,"Title:
The effect of using natural zeolite on the properties and hydration characteristics of blended cements
Abstract:
In this study, various properties and the hydration mechanisms of cements containing natural zeolite were investigated. In the first stage a complete physical, chemical, mineralogical, molecular characterization of the zeolite and cement was performed. In the second stage, the mechanical and physical properties of blended cements, incorporating 0%, 5%, 10%, 15% and 20% zeolite by weight were determined. Finally, the hydration rate and products of cement pastes were studied by means of X-ray diffraction (XRD), Fourier transform infrared spectroscopy (FT-IR) and scanning electron microscope (SEM) at 28days. As it is concluded, the examined zeolite consists mainly of cliniptilolite, which reacts with the Ca(OH)2 generated during the hydration of Portland cement to form cement-like hydrated products. Finally, the addition of zeolite has affected the physical and mechanical properties of the blended cements depending on the amount of zeolite.
Completion: [{'material': {'mat_name': {'value': 'zeolite', 'section': 'title', 'text': 'natural zeolite'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'blended cements'}, 'material_preparation': None, 'mix_design': {'zeolite percentage': {'value': '0%, 5%, 10%, 15% and 20% by weight', 'section': 'abstract', 'text': 'incorporating 0%, 5%, 10%, 15% and 20% zeolite by weight'}}}}, {'product': {'prod_name': {'value': 'cement paste', 'section': 'title', 'text': 'hydration mechanisms of cements'}, 'properties': None}}]"
10.1016/0008-8846(95)00163-8,"Title:
Diffusion of chloride ions in limestone filler blended cement pastes and mortars
Abstract:
The diffusion of chloride ions in neat cement pastes and mortars made with and without a limestone filler was investigated. In order to study the effect of the limestone filler, all mixtures were prepared at a fixed ratio (0,55). Test results indicate that the addition of a limestone filler reduces the diffusion coefficient of chloride ions. This reduction is attributed to the effect of the limestone filler particles on the tortuosity of the system. Results also indicate that the presence of interfaces has only a limited effect on the diffusion coefficient of chloride ions.
Completion: [{'material': {'mat_name': {'value': 'limestone', 'section': 'title', 'text': 'limestone'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'filler blended cement pastes and mortars'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': [{'value': 'cement paste', 'section': 'title', 'text': 'cement pastes'}, {'value': 'cement mortar', 'section': 'title', 'text': 'mortars'}], 'properties': {'diffusion coefficient of chloride ions': {'value': 'only a limited effect', 'section': 'abstract', 'text': 'only a limited effect on the diffusion coefficient of chloride ions'}}}}]"
10.1016/j.conbuildmat.2020.119364,"Title:
Investigation of the chemical, strength, adhesion and morphological properties of fly ash based geopolymer-modified bitumen
Abstract:
The current study seeks to investigate the chemical, strength, adhesion and morphological properties of fly-ash based geopolymer-modified bitumen (GMB). The geopolymer was prepared by mixing class F fly ash with alkaline solution (sodium silicate and sodium hydroxide), and was then mixed with an 80/100 penetration grade bitumen at different concentrations of 3, 5, 7 and 9% (by weight of bitumen) to produce the GMB. The chemical and strength properties of the binders were determined using the Fourier Transform Infrared Spectroscopy (FTIR) and Impact tests, respectively. The Surface Free Energy (SFE) and Atomic Force Microscope (AFM) tests were conducted to establish the adhesion and morphology of the binders. The modification of base bitumen with geopolymer resulting the improvement in structural chain mobility properties and improved storage stability compared to those of the control sample. The result of FTIR analysis showed that the incorporation of geopolymer into base bitumen did not cause any change in the functional groups, where the peaks of aromatic C C stretching is at around 1600cm-1 (stretch), 1475cm-1 (stretch) and 900-600cm-1 (out-of-plane bend). The peak at around 1390cm-1 clearly shows the stretch of the C-N amine group. The result of SFE test shows that GMB has better resistance to moisture damage. Finally, the AFM analysis revealed morphological changes in all GMB samples. In general, the addition of 5% geopolymer can be considered as is the optimum concentration for bitumen modification.
Completion: [{'material': {'mat_name': {'value': 'Class F fly ash', 'section': 'abstract', 'text': 'class F fly ash'}}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'geopolymer'}, 'material_preparation': {'methods': [{'value': 'alkali-activation', 'section': 'abstract', 'text': 'with alkaline solution'}]}, 'mix_design': {'concentration': {'value': '3, 5, 7 and 9%', 'section': 'abstract', 'text': 'at different concentrations of 3, 5, 7 and 9% (by weight of bitumen)'}}}}, {'product': {'prod_name': {'value': 'asphalt mastic', 'section': 'title', 'text': 'geopolymer-modified bitumen'}, 'properties': {'structural chain mobility': {'value': 'improved', 'section': 'abstract', 'text': 'improvement in structural chain mobility properties'}, 'storage stability': {'value': 'improved', 'section': 'abstract', 'text': 'improved storage stability'}}}}]"
10.1016/j.conbuildmat.2014.05.089,"Title:
Blending of industrial waste from different sources as partial substitution of Portland cement in pastes and mortars
Abstract:
Binary and ternary combinations of sewage sludge ash (SSA) with marble dust (MD), fly ash (FA) and rice husk ash (RHA) as replacement in Portland cement pastes, were assessed. Several tests were carried out at different curing ages: thermogravimetry, density, water absorption, ultrasonic pulse velocity and mechanical strengths. Pozzolanic effects of the mineral admixtures, densities similar to control sample and improved absorptions when combining waste materials were identified. In general, the compressive strength reaches or exceeds the cement strength class, and blending SSA, FA and RHA (30% cement replacement) increase of strength by 9%, compared to the control sample, was achieved.
Completion: [{'material': {'mat_name': [{'value': 'sewage sludge ash', 'section': 'abstract', 'text': 'sewage sludge ash (SSA)'}, {'value': 'fly ash', 'section': 'abstract', 'text': 'fly ash (FA)'}, {'value': 'rice husk ash', 'section': 'abstract', 'text': 'rice husk ash (RHA)'}]}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'as replacement in Portland cement pastes'}, 'material_preparation': None, 'mix_design': {'cement replacement ratio': {'value': '30%', 'section': 'abstract', 'text': 'SSA, FA and RHA (30% cement replacement)'}}}}, {'product': {'prod_name': {'value': 'cement mortar', 'section': 'title', 'text': 'mortars'}, 'properties': {'strength': {'value': 'increase by 9%, compared to the control sample', 'section': 'abstract', 'text': 'increase of strength by 9%, compared to the control sample'}}}}]"
10.1016/j.cemconcomp.2008.06.011,"Title:
Durability properties of high volume fly ash self compacting concretes
Abstract:
This paper presents an experimental study on the durability properties of self compacting concretes (SCCs) with high volume replacements of fly ash. Eight fly ash self compacting concretes of various strength grades were designed at desired fly ash percentages of 0, 10, 30, 50, 70 and 85%, in comparison with five different mixtures of normal vibrated concretes (NCs) at equivalent strength grades. The durability properties were studied through the measurement of permeable voids, water absorption, acid attack and chloride permeation. The results indicated that the SCCs showed higher permeable voids and water absorption than the vibrated normal concretes of the same strength grades. However, in acid attack and chloride diffusion studies the high volume fly ash SCCs had significantly lower weight losses and chloride ion diffusion.
Completion: [{'material': {'mat_name': {'value': 'coal fly ash', 'section': 'title', 'text': 'fly ash'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'self compacting concretes (SCCs) with high volume replacements of fly ash'}, 'material_preparation': None, 'mix_design': {'fly ash percentage': {'value': '0, 10, 30, 50, 70 and 85%', 'section': 'abstract', 'text': 'fly ash percentages of 0, 10, 30, 50, 70 and 85%'}}}}, {'product': {'prod_name': {'value': 'self-compacting concrete', 'section': 'title', 'text': 'self compacting concretes'}, 'properties': {'permeable voids': {'value': 'higher than vibrated normal concretes', 'section': 'abstract', 'text': 'higher permeable voids and water absorption than the vibrated normal concretes'}, 'water absorption': {'value': 'higher than vibrated normal concretes', 'section': 'abstract', 'text': 'higher permeable voids and water absorption than the vibrated normal concretes'}}}}]"
10.1016/j.cemconcomp.2014.09.009,"Title:
Statistical models for the development of optimized furnace slag lightweight aggregate self-consolidating concrete
Abstract:
AbstractThis investigation aims to develop robust lightweight self-consolidating concrete (LWSCC) mixtures with furnace slag (FS) aggregates. A factorial design was carried out to mathematically model the influence of three key mix design parameters on fresh and hardened properties of furnace slag LWSCC (FS-LWSCC) mixtures. The parameters were water to binder ratio (w/b), high range water reducing admixture (HRWRA) content and total binder content. The responses of the derived statistical models were slump flow, V-funnel flow time, J-ring flow diameter/height difference, L-box ratio, filling capacity, sieve segregation, unit weight and compressive strength. Twenty mixes were prepared to derive the statistical models, and ten mixes were used to verify the accuracy of the developed models. The models were valid for mixes made with 0.30–0.40 w/b, HRWRA of 0.3–1.2% (by total binder content), and 410 to 550kg/m3 of total binder content. The influences of w/b, HRWRA% and total binder content were characterized and analyzed using regression technique to identify the primary factors and their interactions on the measured properties. Utilizing the developed models, three optimum FS-LWSCC mixtures with high statistical desirability were formulated and tested. It was possible to produce robust FS-LWSCCs that satisfy European EFNARC criteria.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'title', 'text': 'furnace slag'}}, 'application': {'app_name': {'value': 'lightweight aggregate', 'section': 'title', 'text': 'lightweight aggregate'}, 'material_preparation': None, 'mix_design': {'w/b ratio': {'value': '0.30–0.40', 'section': 'abstract', 'text': '0.30–0.40 w/b'}}}}, {'product': {'prod_name': {'value': 'self-compacting concrete', 'section': 'title', 'text': 'self- consolidating concrete'}, 'properties': None}}]"
10.1016/j.conbuildmat.2017.09.015,"Title:
Study on the development of inorganic polymers from red mud and slag system: Application in mortar and lightweight materials
Abstract:
The conversion of red mud into valuable products remains an important issue to be addressed. Inorganic polymers from red mud and slag system were investigated. Slag was substituted at 25, 50 and 75% by red mud in the system. Sodium silicate solutions of modulus ranging from 1.6 to 2.2 were used and the samples were cured at 25, 40 and 60 degC. Slag was amorphous phase while red mud contained some crystalline phases, mainly hematite, crancrinite and katoite. A better reactivity, faster setting and lower shrinkage were obtained for higher contents of slag, with a modulus of sodium silicate solution of 2.0. The composition made of 50% red mud and 50% slag achieved a 7 days compressive strength of 54 MPa at 25 degC. The use of standard sand and hydrogen peroxide allowed the formation of mortar and lightweight materials with reduced mechanical properties, but still of interest to address both issues of sustainable use of resources and CO2 reduction in construction.
Completion: [{'material': {'mat_name': [{'value': 'blast furnace slag', 'section': 'title', 'text': 'slag'}, {'value': 'red mud', 'section': 'title', 'text': 'red mud'}]}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'inorganic polymers'}, 'material_preparation': None, 'mix_design': {'red mud ratio': {'value': '50%', 'section': 'abstract', 'text': '50% red mud'}, 'slag ratio': {'value': '50%', 'section': 'abstract', 'text': '50% slag'}}}}, {'product': {'prod_name': {'value': 'mortar', 'section': 'title', 'text': 'mortar'}, 'properties': {'7 days compressive strength': {'value': '54 MPa', 'section': 'abstract', 'text': 'achieved a 7 days compressive strength of 54 MPa at 25 degC'}}}}]"
